#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Sun Oct  6 02:08:03 EDT 2019.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20191003,-74.8,18.8,1
20191003,-81,18.9,1
20191003,-81.1,18.9,1
20191003,-80.7,18.9,1
20191003,-80.1,18.9,1
20191003,-79.7,18.9,2
20191003,-79.4,18.9,2
20191003,-79.3,18.9,7
20191003,-79.2,18.9,2
20191003,-78.8,18.9,1
20191003,-78.7,18.9,7
20191003,-78.6,18.9,3
20191003,-78.5,18.9,10
20191003,-77.6,18.9,1
20191003,-77.5,18.9,1
20191003,-77.4,18.9,1
20191003,-76.7,18.9,2
20191003,-76.6,18.9,16
20191003,-76.5,18.9,34
20191003,-76.4,18.9,8
20191003,-76.3,18.9,2
20191003,-76.2,18.9,3
20191003,-76.1,18.9,1
20191003,-75.8,18.9,2
20191003,-75.7,18.9,2
20191003,-75.6,18.9,1
20191003,-75.4,18.9,1
20191003,-75.1,18.9,1
20191003,-79.4,18.4,4
20191003,-79.2,18.4,1
20191003,-79.1,18.4,5
20191003,-78.9,18.4,2
20191003,-78.8,18.4,7
20191003,-78.7,18.4,4
20191003,-78.6,18.4,2
20191003,-76.2,18.4,2
20191003,-76.1,18.4,3
20191003,-75.9,18.4,3
20191003,-75.6,18.4,1
20191003,-75.5,18.4,2
20191003,-75.4,18.4,1
20191003,-79,18.5,3
20191003,-80.8,18.5,4
20191003,-80.7,18.5,1
20191003,-80.5,18.5,13
20191003,-80.4,18.5,5
20191003,-80.2,18.5,1
20191003,-79.8,18.5,1
20191003,-79.4,18.5,7
20191003,-79.3,18.5,1
20191003,-79.2,18.5,2
20191003,-78.8,18.5,4
20191003,-78.7,18.5,18
20191003,-78.6,18.5,3
20191003,-76.6,18.5,3
20191003,-76.5,18.5,5
20191003,-76.4,18.5,6
20191003,-75.8,18.5,2
20191003,-75.7,18.5,2
20191003,-75.6,18.5,5
20191003,-75.5,18.5,3
20191003,-80,18.6,1
20191003,-79,18.6,6
20191003,-80.8,18.6,10
20191003,-80.5,18.6,2
20191003,-80.4,18.6,4
20191003,-80.2,18.6,1
20191003,-79.6,18.6,2
20191003,-79.4,18.6,1
20191003,-79.2,18.6,1
20191003,-79.1,18.6,3
20191003,-78.8,18.6,34
20191003,-78.7,18.6,67
20191003,-78.6,18.6,4
20191003,-78.5,18.6,2
20191003,-78.4,18.6,1
20191003,-76.6,18.6,6
20191003,-76.5,18.6,20
20191003,-76.4,18.6,2
20191003,-76.3,18.6,4
20191003,-75.6,18.6,3
20191003,-75.5,18.6,3
20191003,-75.4,18.6,1
20191003,-79,18.7,6
20191003,-75,18.7,3
20191003,-80.8,18.7,2
20191003,-80.7,18.7,1
20191003,-80.2,18.7,1
20191003,-80.1,18.7,2
20191003,-79.4,18.7,3
20191003,-79.3,18.7,2
20191003,-79.2,18.7,1
20191003,-76.2,18.1,2
20191003,-76.1,18.1,2
20191003,-75.9,18.1,3
20191003,-75.8,18.1,1
20191003,-75.7,18.1,4
20191003,-75.6,18.1,8
20191003,-75.5,18.1,1
20191003,-75.4,18.1,7
20191003,-75.2,18.1,1
20191003,-75.1,18.1,2
20191003,-74.4,18.1,2
20191003,-74.3,18.1,1
20191003,-79,18.2,2
20191003,-80.5,18.2,2
20191003,-79.9,18.2,2
20191003,-79.8,18.2,1
20191003,-79.7,18.2,2
20191003,-79.4,18.2,2
20191003,-79.3,18.2,2
20191003,-79.2,18.2,5
20191003,-79.1,18.2,27
20191003,-78.9,18.2,14
20191003,-78.8,18.2,3
20191003,-78.7,18.2,2
20191003,-76.2,18.2,2
20191003,-76.1,18.2,3
20191003,-75.7,18.2,2
20191003,-75.6,18.2,6
20191003,-75.5,18.2,4
20191003,-75.4,18.2,4
20191003,-75.3,18.2,1
20191003,-75.2,18.2,1
20191003,-74.4,18.2,1
20191003,-80,18.3,3
20191003,-76,18.3,1
20191003,-80.4,18.3,1
20191003,-80.2,18.3,1
20191003,-79.9,18.3,2
20191003,-79.7,18.3,1
20191003,-79.4,18.3,5
20191003,-79.3,18.3,4
20191003,-79.2,18.3,4
20191003,-79.1,18.3,19
20191003,-78.9,18.3,2
20191003,-78.8,18.3,2
20191003,-78.7,18.3,3
20191003,-76.6,18.3,1
20191003,-76.5,18.3,2
20191003,-76.4,18.3,1
20191003,-76.2,18.3,2
20191003,-76.1,18.3,2
20191003,-75.7,18.3,1
20191003,-75.6,18.3,4
20191003,-75.5,18.3,3
20191003,-75.4,18.3,1
20191003,-75.3,18.3,2
20191003,-80,18.4,3
20191003,-79,18.4,3
20191003,-80.8,18.4,3
20191003,-80.5,18.4,4
20191003,-80.4,18.4,2
20191003,-79.8,18.4,1
20191003,-79.6,18.4,1
20191003,-79.5,18.4,1
20191003,-95.6,30.6,3
20191003,-95.5,30.6,1
20191003,-108.6,30.6,5
20191003,-108.5,30.6,6
20191003,-104.3,30.6,25
20191003,-104.2,30.6,17
20191003,-104.1,30.6,1
20191003,-103.9,30.6,1
20191003,-103.5,30.6,2
20191003,-103.4,30.6,1
20191003,-94.6,30.7,1
20191003,-94.2,30.7,1
20191003,-93.9,30.7,1
20191003,-93.8,30.7,3
20191003,-93.7,30.7,1
20191003,-108.6,30.7,4
20191003,-108.5,30.7,15
20191003,-104.3,30.7,30
20191003,-104.2,30.7,2
20191003,-104.1,30.7,6
20191003,-103.9,30.7,1
20191003,-103.5,30.7,1
20191003,-103.4,30.7,3
20191003,-94,30.8,5
20191003,-105,30.8,3
20191003,-104,30.8,1
20191003,-95.6,30.8,1
20191003,-95.5,30.8,5
20191003,-95.4,30.8,2
20191003,-94.7,30.8,1
20191003,-94.6,30.8,6
20191003,-94.5,30.8,7
20191003,-75.5,17.8,4
20191003,-75.4,17.8,4
20191003,-75.3,17.8,2
20191003,-74.3,17.8,1
20191003,-74.2,17.8,2
20191003,-76,17.9,1
20191003,-79.5,17.9,1
20191003,-79.3,17.9,8
20191003,-79.2,17.9,3
20191003,-79.1,17.9,3
20191003,-78.7,17.9,1
20191003,-77.4,17.9,1
20191003,-76.5,17.9,3
20191003,-76.2,17.9,3
20191003,-76.1,17.9,1
20191003,-75.9,17.9,4
20191003,-75.7,17.9,4
20191003,-75.6,17.9,16
20191003,-75.5,17.9,8
20191003,-75.4,17.9,2
20191003,-74.3,17.9,2
20191003,-74.2,17.9,1
20191003,-74.1,17.9,1
20191003,-79,18.1,7
20191003,-79.6,18.1,1
20191003,-79.2,18.1,8
20191003,-79.1,18.1,24
20191003,-78.9,18.1,9
20191003,-78.8,18.1,3
20191003,-77.5,18.1,1
20191003,-76.6,18.1,1
20191003,-76.5,18.1,1
20191003,-108.4,30.2,5
20191003,-108.3,30.2,2
20191003,-105.7,30.2,6
20191003,-105.6,30.2,1
20191003,-104.5,30.2,7
20191003,-104.4,30.2,8
20191003,-104.3,30.2,17
20191003,-104.2,30.2,16
20191003,-104.1,30.2,8
20191003,-103.9,30.2,7
20191003,-103.8,30.2,1
20191003,-103.6,30.2,16
20191003,-103.5,30.2,1
20191003,-94.9,30.3,1
20191003,-94.8,30.3,8
20191003,-94.7,30.3,27
20191003,-94.6,30.3,7
20191003,-94.5,30.3,16
20191003,-94.4,30.3,2
20191003,-108.8,30.3,1
20191003,-108.7,30.3,1
20191003,-108.6,30.3,1
20191003,-108.5,30.3,5
20191003,-108.4,30.3,8
20191003,-105.9,30.3,2
20191003,-104.3,30.3,5
20191003,-104.2,30.3,2
20191003,-104.1,30.3,26
20191003,-103.9,30.3,9
20191003,-103.8,30.3,2
20191003,-103.7,30.3,5
20191003,-103.6,30.3,7
20191003,-103.5,30.3,16
20191003,-106,30.4,20
20191003,-94.8,30.4,12
20191003,-94.7,30.4,37
20191003,-94.6,30.4,17
20191003,-94.5,30.4,6
20191003,-94.4,30.4,33
20191003,-94.3,30.4,21
20191003,-108.6,30.4,5
20191003,-108.5,30.4,6
20191003,-108.4,30.4,4
20191003,-106.1,30.4,1
20191003,-105.9,30.4,7
20191003,-103.9,30.4,1
20191003,-103.8,30.4,1
20191003,-103.6,30.4,1
20191003,-103.5,30.4,23
20191003,-106,30.5,2
20191003,-104,30.5,1
20191003,-94.7,30.5,1
20191003,-108.6,30.5,6
20191003,-108.5,30.5,1
20191003,-108.4,30.5,2
20191003,-108.3,30.5,12
20191003,-106.1,30.5,6
20191003,-105.9,30.5,2
20191003,-104.3,30.5,3
20191003,-104.2,30.5,16
20191003,-104.1,30.5,7
20191003,-103.9,30.5,1
20191003,-103.6,30.5,1
20191003,-103.5,30.5,27
20191003,-107.2,29.8,1
20191003,-106.9,29.8,11
20191003,-106.8,29.8,7
20191003,-105.8,29.8,6
20191003,-104.9,29.8,1
20191003,-104.8,29.8,14
20191003,-104.7,29.8,11
20191003,-104.6,29.8,6
20191003,-104.5,29.8,4
20191003,-104.4,29.8,3
20191003,-104.3,29.8,2
20191003,-104.2,29.8,2
20191003,-103.9,29.8,6
20191003,-103.8,29.8,12
20191003,-95,29.9,2
20191003,-104,29.9,5
20191003,-95.4,29.9,2
20191003,-95.2,29.9,1
20191003,-95.1,29.9,10
20191003,-94.9,29.9,3
20191003,-108.5,29.9,1
20191003,-108.4,29.9,3
20191003,-108.2,29.9,2
20191003,-108.1,29.9,1
20191003,-106.9,29.9,1
20191003,-106.8,29.9,2
20191003,-105.8,29.9,2
20191003,-104.9,29.9,3
20191003,-104.7,29.9,1
20191003,-104.6,29.9,1
20191003,-104.5,29.9,5
20191003,-104.4,29.9,2
20191003,-104.3,29.9,11
20191003,-103.9,29.9,16
20191003,-103.8,29.9,18
20191003,-95.4,30.1,4
20191003,-94.9,30.1,1
20191003,-94.8,30.1,21
20191003,-94.7,30.1,15
20191003,-94.6,30.1,21
20191003,-94.5,30.1,5
20191003,-94.4,30.1,7
20191003,-94.3,30.1,16
20191003,-108.7,30.1,2
20191003,-108.6,30.1,2
20191003,-108.5,30.1,1
20191003,-108.4,30.1,1
20191003,-108.3,30.1,3
20191003,-108.2,30.1,6
20191003,-106.8,30.1,1
20191003,-105.5,30.1,4
20191003,-104.4,30.1,6
20191003,-104.3,30.1,8
20191003,-104.2,30.1,5
20191003,-103.9,30.1,12
20191003,-103.8,30.1,5
20191003,-103.7,30.1,4
20191003,-94.9,30.2,10
20191003,-94.6,30.2,1
20191003,-94.5,30.2,1
20191003,-94.3,30.2,2
20191003,-108.8,30.2,5
20191003,-108.7,30.2,3
20191003,-108.6,30.2,3
20191003,-104.2,29.5,19
20191003,-104.1,29.5,8
20191003,-103.9,29.5,2
20191003,-103.8,29.5,16
20191003,-103.7,29.5,13
20191003,-95.9,29.6,1
20191003,-95.8,29.6,2
20191003,-108.5,29.6,1
20191003,-108.3,29.6,2
20191003,-108.2,29.6,1
20191003,-107.3,29.6,1
20191003,-106.9,29.6,3
20191003,-105.9,29.6,1
20191003,-105.8,29.6,1
20191003,-105.7,29.6,12
20191003,-105.6,29.6,3
20191003,-105.5,29.6,1
20191003,-105.4,29.6,5
20191003,-105.3,29.6,3
20191003,-104.9,29.6,2
20191003,-104.8,29.6,1
20191003,-104.7,29.6,5
20191003,-104.6,29.6,38
20191003,-104.5,29.6,18
20191003,-104.4,29.6,44
20191003,-104.3,29.6,51
20191003,-104.2,29.6,3
20191003,-103.9,29.6,1
20191003,-104,29.7,1
20191003,-95.9,29.7,1
20191003,-95.8,29.7,8
20191003,-95.6,29.7,10
20191003,-95.5,29.7,14
20191003,-95.4,29.7,8
20191003,-95.3,29.7,2
20191003,-95.2,29.7,2
20191003,-108.4,29.7,9
20191003,-108.3,29.7,3
20191003,-108.2,29.7,2
20191003,-108.1,29.7,1
20191003,-106.9,29.7,9
20191003,-106.8,29.7,3
20191003,-105.8,29.7,5
20191003,-105.7,29.7,1
20191003,-105.6,29.7,24
20191003,-105.5,29.7,9
20191003,-105.3,29.7,1
20191003,-104.8,29.7,9
20191003,-104.7,29.7,73
20191003,-104.6,29.7,66
20191003,-104.5,29.7,19
20191003,-104.4,29.7,8
20191003,-104.3,29.7,11
20191003,-104.1,29.7,1
20191003,-103.9,29.7,2
20191003,-103.8,29.7,2
20191003,-95,29.8,13
20191003,-95.7,29.8,2
20191003,-95.4,29.8,2
20191003,-95.1,29.8,6
20191003,-108.5,29.8,3
20191003,-108.4,29.8,4
20191003,-108.3,29.8,1
20191003,-107.4,29.8,1
20191003,-76.3,17.8,3
20191003,-76.1,17.8,3
20191003,-75.9,17.8,5
20191003,-75.8,17.8,8
20191003,-75.7,17.8,3
20191003,-75.6,17.8,7
20191003,-108.2,29.4,1
20191003,-107.8,29.4,1
20191003,-107.6,29.4,1
20191003,-107.5,29.4,7
20191003,-107.3,29.4,1
20191003,-107.2,29.4,9
20191003,-107.1,29.4,1
20191003,-106.9,29.4,7
20191003,-106.8,29.4,2
20191003,-106.7,29.4,17
20191003,-106.5,29.4,1
20191003,-105.8,29.4,1
20191003,-105.7,29.4,13
20191003,-105.6,29.4,31
20191003,-105.5,29.4,11
20191003,-105.4,29.4,9
20191003,-105.3,29.4,6
20191003,-105.2,29.4,6
20191003,-105.1,29.4,10
20191003,-104.9,29.4,6
20191003,-104.8,29.4,20
20191003,-104.7,29.4,39
20191003,-104.6,29.4,25
20191003,-104.5,29.4,13
20191003,-104.4,29.4,24
20191003,-104.3,29.4,3
20191003,-104.2,29.4,1
20191003,-104.1,29.4,15
20191003,-103.9,29.4,26
20191003,-103.8,29.4,18
20191003,-103.7,29.4,6
20191003,-103.6,29.4,1
20191003,-107,29.5,2
20191003,-106,29.5,1
20191003,-105,29.5,7
20191003,-104,29.5,5
20191003,-107.5,29.5,1
20191003,-107.3,29.5,1
20191003,-107.2,29.5,2
20191003,-107.1,29.5,1
20191003,-106.9,29.5,5
20191003,-106.8,29.5,1
20191003,-106.6,29.5,1
20191003,-106.5,29.5,1
20191003,-105.8,29.5,14
20191003,-105.7,29.5,46
20191003,-105.6,29.5,22
20191003,-105.5,29.5,4
20191003,-105.4,29.5,5
20191003,-105.3,29.5,8
20191003,-105.2,29.5,5
20191003,-105.1,29.5,5
20191003,-104.8,29.5,8
20191003,-104.7,29.5,24
20191003,-104.6,29.5,37
20191003,-104.5,29.5,4
20191003,-104.4,29.5,15
20191003,-104.3,29.5,24
20191003,-76,17.4,3
20191003,-76.4,17.4,1
20191003,-76.3,17.4,2
20191003,-76.1,17.4,1
20191003,-75.4,17.4,1
20191003,-76,17.5,1
20191003,-79.5,17.5,2
20191003,-79.1,17.5,2
20191003,-76.6,17.5,1
20191003,-76.5,17.5,1
20191003,-76.4,17.5,2
20191003,-76.3,17.5,2
20191003,-76.2,17.5,2
20191003,-75.8,17.5,1
20191003,-75.7,17.5,2
20191003,-75.5,17.5,1
20191003,-75.3,17.5,1
20191003,-76,17.6,1
20191003,-79.7,17.6,1
20191003,-79.3,17.6,2
20191003,-79.1,17.6,1
20191003,-78.8,17.6,1
20191003,-77.7,17.6,1
20191003,-77.4,17.6,2
20191003,-76.5,17.6,1
20191003,-76.4,17.6,1
20191003,-76.3,17.6,1
20191003,-76.2,17.6,3
20191003,-76.1,17.6,3
20191003,-75.9,17.6,3
20191003,-75.8,17.6,4
20191003,-75.7,17.6,1
20191003,-75.5,17.6,2
20191003,-75.4,17.6,5
20191003,-74.6,17.6,1
20191003,-76,17.7,1
20191003,-79.4,17.7,2
20191003,-79.3,17.7,1
20191003,-79.2,17.7,4
20191003,-77.7,17.7,1
20191003,-77.5,17.7,1
20191003,-77.4,17.7,3
20191003,-76.5,17.7,6
20191003,-76.4,17.7,1
20191003,-76.3,17.7,4
20191003,-76.1,17.7,1
20191003,-75.9,17.7,3
20191003,-75.8,17.7,11
20191003,-75.7,17.7,2
20191003,-75.6,17.7,4
20191003,-75.5,17.7,7
20191003,-75.4,17.7,1
20191003,-75.3,17.7,2
20191003,-75.2,17.7,1
20191003,-74.8,17.7,1
20191003,-74.3,17.7,1
20191003,-79.4,17.8,1
20191003,-79.3,17.8,4
20191003,-79.1,17.8,4
20191003,-78.8,17.8,1
20191003,-77.3,17.8,1
20191003,-76.6,17.8,1
20191003,-76.5,17.8,1
20191003,-76.4,17.8,1
20191003,-86,42,1
20191003,-85,42,3
20191003,-88.3,42,1
20191003,-88.2,42,1
20191003,-87.9,42,2
20191003,-87.8,42,1
20191003,-87.7,42,1
20191003,-87.6,42,2
20191003,-86.5,42,2
20191003,-86.3,42,1
20191003,-86.1,42,1
20191003,-85.9,42,2
20191003,-85.4,42,1
20191003,-84.8,42,1
20191003,-84.5,42,1
20191003,-84.4,42,1
20191003,-84.3,42,1
20191003,-84.2,42,1
20191003,-83.9,42,1
20191003,-83.4,42,1
20191003,-119.6,43,1
20191003,-123.3,46,1
20191003,-123.1,46,1
20191003,-93.3,47,2
20191003,-124.6,47,5
20191003,-75.3,16.6,2
20191003,-75.8,16.7,1
20191003,-75.3,16.7,6
20191003,-75.2,16.7,1
20191003,-74.6,16.7,1
20191003,-76,16.8,1
20191003,-75.5,16.8,1
20191003,-75.4,16.8,1
20191003,-75.3,16.8,3
20191003,-75.2,16.8,2
20191003,-75.1,16.8,1
20191003,-76.3,16.9,1
20191003,-75.8,16.9,2
20191003,-75.2,16.9,1
20191003,-74.4,16.9,1
20191003,-77.1,17.1,1
20191003,-76.2,17.1,1
20191003,-75.4,17.1,1
20191003,-75.2,17.1,1
20191003,-74.8,17.1,1
20191003,-76,17.2,1
20191003,-76.6,17.2,1
20191003,-76.2,17.2,1
20191003,-76.1,17.2,1
20191003,-75.5,17.2,1
20191003,-74.8,17.2,1
20191003,-74.7,17.2,1
20191003,-73.9,17.2,1
20191003,-73.8,17.2,1
20191003,-74,17.3,1
20191003,-76.6,17.3,2
20191003,-76.5,17.3,1
20191003,-76.3,17.3,5
20191003,-76.2,17.3,2
20191003,-75.8,17.3,2
20191003,-75.5,17.3,1
20191003,-75.4,17.3,1
20191003,-74.7,17.3,1
20191003,-74.6,17.3,1
20191003,-98.3,37,4
20191003,-98.1,37,4
20191003,-97.9,37,3
20191003,-97.8,37,2
20191003,-97.7,37,2
20191003,-97.6,37,1
20191003,-97.3,37,1
20191003,-97.2,37,1
20191003,-96,38,4
20191003,-96.9,38,3
20191003,-96.8,38,7
20191003,-96.7,38,1
20191003,-96.6,38,2
20191003,-96.4,38,4
20191003,-96.1,38,6
20191003,-95.9,38,4
20191003,-94.9,38,6
20191003,-95,39,1
20191003,-94,39,2
20191003,-95.8,39,2
20191003,-95.7,39,6
20191003,-95.5,39,1
20191003,-95.1,39,1
20191003,-94.9,39,5
20191003,-94.8,39,3
20191003,-94.7,39,4
20191003,-94.6,39,3
20191003,-94.5,39,1
20191003,-94.4,39,1
20191003,-94.2,39,2
20191003,-94.1,39,2
20191003,-93.9,39,1
20191003,-94,40,1
20191003,-92,40,1
20191003,-92.9,40,6
20191003,-92.8,40,5
20191003,-92.7,40,11
20191003,-92.6,40,7
20191003,-92.5,40,5
20191003,-92.4,40,1
20191003,-92.3,40,3
20191003,-92.2,40,1
20191003,-91.9,40,1
20191003,-91.8,40,2
20191003,-91.7,40,1
20191003,-91.4,40,1
20191003,-91.2,40,1
20191003,-91.1,40,1
20191003,-90,41,14
20191003,-90.8,41,5
20191003,-90.7,41,4
20191003,-90.6,41,4
20191003,-90.5,41,4
20191003,-90.4,41,5
20191003,-90.3,41,1
20191003,-90.2,41,5
20191003,-90.1,41,15
20191003,-89.9,41,13
20191003,-89.8,41,7
20191003,-89.7,41,1
20191003,-89.6,41,1
20191003,-89.2,41,1
20191003,-88.7,41,1
20191003,-88.5,41,1
20191003,-102.1,33,3
20191003,-101.8,33,4
20191003,-101.7,33,8
20191003,-101.6,33,11
20191003,-101.5,33,9
20191003,-104,34,3
20191003,-102,34,1
20191003,-93.9,34,1
20191003,-93.8,34,4
20191003,-93.7,34,5
20191003,-93.6,34,3
20191003,-104.4,34,4
20191003,-104.3,34,10
20191003,-103.9,34,8
20191003,-103.8,34,1
20191003,-103.7,34,3
20191003,-103.6,34,1
20191003,-103.5,34,6
20191003,-103.4,34,2
20191003,-103.2,34,3
20191003,-102.9,34,1
20191003,-102.4,34,1
20191003,-93,35,1
20191003,-102,35,3
20191003,-93.2,35,2
20191003,-93.1,35,18
20191003,-92.9,35,2
20191003,-102.3,35,1
20191003,-102.2,35,8
20191003,-102.1,35,4
20191003,-101.9,35,7
20191003,-101.8,35,5
20191003,-101.7,35,1
20191003,-101.6,35,1
20191003,-101.5,35,2
20191003,-101.4,35,1
20191003,-101.3,35,2
20191003,-101.2,35,2
20191003,-101.1,35,2
20191003,-100.9,35,1
20191003,-100.8,35,9
20191003,-100.6,35,1
20191003,-100.5,35,3
20191003,-100,36,6
20191003,-99.9,36,8
20191003,-99.8,36,2
20191003,-99.6,36,1
20191003,-99.5,36,1
20191003,-99.4,36,2
20191003,-99.3,36,2
20191003,-100.8,36,4
20191003,-100.7,36,8
20191003,-100.6,36,3
20191003,-100.5,36,3
20191003,-100.4,36,16
20191003,-100.3,36,10
20191003,-100.2,36,7
20191003,-100.1,36,4
20191003,-97,37,1
20191003,-99.2,37,1
20191003,-98.8,37,2
20191003,-98.7,37,8
20191003,-98.5,37,1
20191003,-98.4,37,7
20191003,-107.2,29.3,1
20191003,-107.1,29.3,1
20191003,-106.9,29.3,22
20191003,-106.8,29.3,3
20191003,-106.7,29.3,22
20191003,-106.6,29.3,1
20191003,-106.5,29.3,4
20191003,-105.7,29.3,34
20191003,-105.6,29.3,6
20191003,-105.5,29.3,27
20191003,-105.4,29.3,39
20191003,-105.3,29.3,23
20191003,-105.2,29.3,11
20191003,-105.1,29.3,18
20191003,-104.9,29.3,18
20191003,-104.8,29.3,81
20191003,-104.7,29.3,20
20191003,-104.6,29.3,5
20191003,-104.5,29.3,18
20191003,-104.4,29.3,17
20191003,-104.3,29.3,6
20191003,-104.2,29.3,9
20191003,-104.1,29.3,16
20191003,-103.9,29.3,23
20191003,-103.8,29.3,15
20191003,-103.7,29.3,3
20191003,-103.5,29.3,1
20191003,-107,29.4,9
20191003,-105,29.4,1
20191003,-104,29.4,17
20191003,-93.2,33,1
20191003,-92.9,33,16
20191003,-92.8,33,30
20191003,-92.7,33,32
20191003,-92.6,33,46
20191003,-92.5,33,4
20191003,-92.3,33,2
20191003,-92.2,33,4
20191003,-92.1,33,11
20191003,-91.9,33,6
20191003,-91.8,33,5
20191003,-91.5,33,1
20191003,-91.4,33,1
20191003,-87.8,33,2
20191003,-105.9,33,20
20191003,-105.8,33,2
20191003,-105.7,33,13
20191003,-105.6,33,5
20191003,-105.3,33,2
20191003,-104.8,33,6
20191003,-104.7,33,5
20191003,-104.6,33,22
20191003,-104.5,33,14
20191003,-104.4,33,6
20191003,-104.3,33,2
20191003,-104.2,33,6
20191003,-104.1,33,7
20191003,-103.9,33,11
20191003,-103.8,33,3
20191003,-103.2,33,12
20191003,-103.1,33,1
20191003,-102.6,33,3
20191003,-102.5,33,6
20191003,-102.4,33,1
20191003,-105.3,29.1,6
20191003,-105.2,29.1,12
20191003,-105.1,29.1,40
20191003,-104.9,29.1,18
20191003,-104.8,29.1,18
20191003,-104.7,29.1,32
20191003,-104.6,29.1,26
20191003,-104.5,29.1,1
20191003,-104.4,29.1,1
20191003,-104.3,29.1,14
20191003,-104.2,29.1,9
20191003,-104.1,29.1,10
20191003,-103.9,29.1,11
20191003,-103.8,29.1,15
20191003,-103.7,29.1,10
20191003,-103.6,29.1,2
20191003,-107,29.2,40
20191003,-106,29.2,10
20191003,-105,29.2,51
20191003,-104,29.2,4
20191003,-108.7,29.2,2
20191003,-107.7,29.2,2
20191003,-107.3,29.2,8
20191003,-107.2,29.2,7
20191003,-107.1,29.2,1
20191003,-106.9,29.2,13
20191003,-106.8,29.2,14
20191003,-106.7,29.2,28
20191003,-106.6,29.2,1
20191003,-106.5,29.2,2
20191003,-105.9,29.2,4
20191003,-105.8,29.2,2
20191003,-105.7,29.2,17
20191003,-105.6,29.2,37
20191003,-105.5,29.2,27
20191003,-105.4,29.2,18
20191003,-105.3,29.2,15
20191003,-105.2,29.2,4
20191003,-105.1,29.2,5
20191003,-104.9,29.2,29
20191003,-104.8,29.2,38
20191003,-104.7,29.2,20
20191003,-104.6,29.2,13
20191003,-104.5,29.2,3
20191003,-104.4,29.2,26
20191003,-104.3,29.2,31
20191003,-104.2,29.2,9
20191003,-104.1,29.2,14
20191003,-103.8,29.2,1
20191003,-103.7,29.2,13
20191003,-103.6,29.2,34
20191003,-103.5,29.2,3
20191003,-107,29.3,20
20191003,-106,29.3,1
20191003,-105,29.3,18
20191003,-104,29.3,7
20191003,-108.8,29.3,3
20191003,-108.7,29.3,2
20191003,-108.4,29.3,1
20191003,-107.8,29.3,5
20191003,-107.7,29.3,2
20191003,-107.6,29.3,3
20191003,-107.4,29.3,1
20191003,-107.3,29.3,2
20191003,-104.7,28.8,28
20191003,-104.6,28.8,10
20191003,-104.5,28.8,29
20191003,-104.4,28.8,28
20191003,-104.3,28.8,16
20191003,-104.2,28.8,13
20191003,-104.1,28.8,5
20191003,-103.3,28.8,4
20191003,-103.2,28.8,7
20191003,-103.1,28.8,4
20191003,-88,28.9,2
20191003,-107,28.9,5
20191003,-106,28.9,3
20191003,-105,28.9,8
20191003,-104,28.9,4
20191003,-87.9,28.9,3
20191003,-87.8,28.9,7
20191003,-108.3,28.9,1
20191003,-108.2,28.9,3
20191003,-108.1,28.9,1
20191003,-107.7,28.9,1
20191003,-107.6,28.9,1
20191003,-107.4,28.9,10
20191003,-107.3,28.9,10
20191003,-107.2,28.9,16
20191003,-107.1,28.9,14
20191003,-106.3,28.9,15
20191003,-106.2,28.9,4
20191003,-105.9,28.9,4
20191003,-105.8,28.9,1
20191003,-105.7,28.9,6
20191003,-105.6,28.9,3
20191003,-105.5,28.9,20
20191003,-105.4,28.9,21
20191003,-105.3,28.9,7
20191003,-104.7,28.9,35
20191003,-104.6,28.9,37
20191003,-104.5,28.9,25
20191003,-104.4,28.9,13
20191003,-104.2,28.9,13
20191003,-103.9,28.9,3
20191003,-107,29.1,75
20191003,-106,29.1,1
20191003,-105,29.1,37
20191003,-104,29.1,3
20191003,-103,29.1,2
20191003,-108.8,29.1,2
20191003,-108.7,29.1,7
20191003,-108.6,29.1,3
20191003,-108.3,29.1,2
20191003,-107.3,29.1,33
20191003,-107.2,29.1,2
20191003,-107.1,29.1,13
20191003,-106.9,29.1,5
20191003,-106.8,29.1,6
20191003,-106.7,29.1,7
20191003,-106.5,29.1,3
20191003,-106.4,29.1,11
20191003,-105.9,29.1,1
20191003,-105.8,29.1,4
20191003,-105.7,29.1,3
20191003,-105.6,29.1,12
20191003,-105.5,29.1,67
20191003,-105.4,29.1,33
20191003,-108.7,28.7,2
20191003,-108.6,28.7,5
20191003,-108.5,28.7,7
20191003,-108.4,28.7,5
20191003,-108.3,28.7,10
20191003,-108.2,28.7,9
20191003,-108.1,28.7,1
20191003,-107.7,28.7,2
20191003,-107.5,28.7,2
20191003,-107.4,28.7,67
20191003,-107.3,28.7,62
20191003,-107.2,28.7,5
20191003,-106.8,28.7,1
20191003,-106.7,28.7,8
20191003,-106.5,28.7,38
20191003,-106.3,28.7,4
20191003,-106.2,28.7,20
20191003,-106.1,28.7,7
20191003,-105.9,28.7,18
20191003,-105.8,28.7,16
20191003,-105.7,28.7,8
20191003,-105.5,28.7,4
20191003,-105.4,28.7,18
20191003,-105.3,28.7,6
20191003,-104.9,28.7,2
20191003,-104.8,28.7,5
20191003,-104.7,28.7,4
20191003,-104.6,28.7,1
20191003,-104.5,28.7,1
20191003,-104.4,28.7,7
20191003,-104.3,28.7,40
20191003,-104.2,28.7,12
20191003,-103.4,28.7,1
20191003,-103.3,28.7,13
20191003,-103.2,28.7,45
